"ID","latitude","longitude","cluster"
2935,42.1392189,-88.04380395,4
2936,42.1392189,-88.04380395,4
2937,42.1388182,-88.0463484,4
2938,42.1388182,-88.0463484,4
2939,42.1388182,-88.0463484,4
2940,42.1388182,-88.0463484,4
2941,42.1388182,-88.0463484,4
2942,42.1388182,-88.0463484,4
2943,42.1388182,-88.0463484,4
2944,42.1388182,-88.0463484,4
2945,42.1388182,-88.0463484,4
2946,42.1388182,-88.0463484,4
2947,42.1388182,-88.0463484,4
2948,42.1388182,-88.0463484,4
2949,42.1388182,-88.0463484,2
2950,42.1388182,-88.0463484,2
2951,42.1388182,-88.0463484,2
2952,42.1388182,-88.0463484,2
2953,42.1388182,-88.0463484,2
2954,42.1388182,-88.0463484,2
2955,42.1388182,-88.0463484,2
2956,42.1388182,-88.0463484,2
2957,42.1388182,-88.0463484,2
2958,42.1388182,-88.0463484,2
2959,42.1388182,-88.0463484,2
2960,42.1388182,-88.0463484,2
2961,42.1388182,-88.0463484,2
2962,42.1388182,-88.0463484,2
2963,42.1388182,-88.0463484,2
2964,42.1388182,-88.0463484,2
2965,42.1388182,-88.0463484,2
2966,42.1388182,-88.0463484,2
2967,42.1388182,-88.0463484,2
2968,42.1388182,-88.0463484,2
2969,42.1388182,-88.0463484,2
2970,42.1388182,-88.0463484,2
2971,42.1388182,-88.0463484,2
2972,42.377619,-87.8703884,2
2973,42.377619,-87.8703884,2
2974,42.377619,-87.8703884,2
2975,42.377619,-87.8703884,2
2976,42.377619,-87.8703884,4
2977,42.377619,-87.8703884,4
2978,42.377619,-87.8703884,4
2979,42.3768194,-87.8695497,4
2980,42.3768194,-87.8695497,4
2981,42.3768194,-87.8695497,4
2982,42.3768194,-87.8695497,4
2983,42.3768194,-87.8695497,4
2984,42.3768194,-87.8695497,4
2985,42.3768194,-87.8695497,4
2986,42.3768194,-87.8695497,4
2987,42.3768194,-87.8695497,4
2988,42.3768194,-87.8695497,4
2989,41.46909714,-87.65036011,4
2990,41.46909714,-87.65036011,4
2991,41.46909714,-87.65036011,4
2992,41.46909714,-87.65036011,4
2993,41.46909714,-87.65036011,4
2994,41.46909714,-87.65036011,4
2995,39.8103132,-89.6871148,4
2996,39.8103132,-89.6871148,4
2997,39.8103132,-89.6871148,4
2998,39.8103132,-89.6871148,4
2999,39.8103132,-89.6871148,4
3000,39.8103132,-89.6871148,4
3001,39.8103132,-89.6871148,4
3002,39.8103132,-89.6871148,4
3003,42.15041846,-88.14241402,4
3004,42.15041846,-88.14241402,4
3005,41.9447557,-88.0328223,4
3006,41.9447557,-88.0328223,4
3007,41.9447557,-88.0328223,4
3008,41.9447557,-88.0328223,4
3009,41.9447557,-88.0328223,4
3010,41.9447557,-88.0328223,4
3011,41.9447557,-88.0328223,4
3012,41.80394813,-88.34904402,4
3013,41.80394813,-88.34904402,4
3014,41.74833588,-87.96286426,4
3015,41.74833588,-87.96286426,4
3016,41.74833588,-87.96286426,4
3017,41.74833588,-87.96286426,4
3018,41.74833588,-87.96286426,4
3019,41.74833588,-87.96286426,4
3020,41.74833588,-87.96286426,4
3021,41.74833588,-87.96286426,4
3022,41.74833588,-87.96286426,4
3023,41.74833588,-87.96286426,4
3024,41.74833588,-87.96286426,4
3025,41.74833588,-87.96286426,4
3026,41.74833588,-87.96286426,4
3027,41.74833588,-87.96286426,4
3028,41.74833588,-87.96286426,4
3029,41.74833588,-87.96286426,4
3030,41.74833588,-87.96286426,4
3031,41.74833588,-87.96286426,4
3032,41.74833588,-87.96286426,4
3033,41.74833588,-87.96286426,4
3034,41.74833588,-87.96286426,4
3035,41.74833588,-87.96286426,4
3036,41.74833588,-87.96286426,4
3037,41.74833588,-87.96286426,4
3038,41.74833588,-87.96286426,1
3039,41.74833588,-87.96286426,1
3040,41.74833588,-87.96286426,1
3041,41.74833588,-87.96286426,1
3042,41.74833588,-87.96286426,1
3043,41.74833588,-87.96286426,1
3044,41.74833588,-87.96286426,1
3045,41.74833588,-87.96286426,1
3046,41.74833588,-87.96286426,1
3047,41.74833588,-87.96286426,1
3048,41.74833588,-87.96286426,1
3049,41.74833588,-87.96286426,1
3050,41.74833588,-87.96286426,1
3051,41.74833588,-87.96286426,1
3052,41.74833588,-87.96286426,1
3053,41.74833588,-87.96286426,1
3054,41.74833588,-87.96286426,1
3055,41.74833588,-87.96286426,1
3056,41.74833588,-87.96286426,1
3057,41.74833588,-87.96286426,1
3058,41.74833588,-87.96286426,1
3059,41.74833588,-87.96286426,1
3060,41.74833588,-87.96286426,1
3061,41.74833588,-87.96286426,1
3062,41.74833588,-87.96286426,1
3063,41.74833588,-87.96286426,1
3064,41.74833588,-87.96286426,1
3065,41.748647,-87.9630406,1
3066,41.748647,-87.9630406,1
3067,41.748647,-87.9630406,1
3068,41.748647,-87.9630406,1
3069,41.748647,-87.9630406,1
3070,41.748647,-87.9630406,1
3071,41.748647,-87.9630406,1
3072,41.748647,-87.9630406,1
3073,41.748647,-87.9630406,1
3074,41.748647,-87.9630406,2
3075,41.748647,-87.9630406,2
3076,41.748647,-87.9630406,2
3077,41.748647,-87.9630406,2
3078,41.748647,-87.9630406,2
3079,41.748647,-87.9630406,2
3080,41.748647,-87.9630406,2
3081,41.80787154,-88.09527621,2
3082,41.80787154,-88.09527621,2
3083,41.80787154,-88.09527621,2
3084,41.80787154,-88.09527621,2
3085,41.80787154,-88.09527621,2
3086,41.80787154,-88.09527621,2
3087,41.80787154,-88.09527621,2
3088,41.80787154,-88.09527621,2
3089,41.80787154,-88.09527621,2
3090,41.80787154,-88.09527621,4
3091,41.80787154,-88.09527621,4
3092,41.80787154,-88.09527621,4
3093,41.80787154,-88.09527621,4
3094,41.80787154,-88.09527621,4
3095,41.80787154,-88.09527621,4
3096,41.80787154,-88.09527621,4
3097,42.23558865,-87.97701761,4
3098,42.23558865,-87.97701761,4
3099,42.23558865,-87.97701761,4
3100,42.23558865,-87.97701761,4
3101,42.23558865,-87.97701761,4
3102,42.23558865,-87.97701761,4
3103,42.23558865,-87.97701761,4
3104,42.23558865,-87.97701761,4
3105,42.23558865,-87.97701761,4
3106,42.23558865,-87.97701761,4
3107,42.23558865,-87.97701761,4
3108,42.23558865,-87.97701761,4
3109,42.23558865,-87.97701761,4
3110,42.23558865,-87.97701761,4
3111,42.23558865,-87.97701761,4
3112,42.2308926,-87.9775876,4
3113,42.2308926,-87.9775876,4
3114,42.2308926,-87.9775876,4
3115,42.2308926,-87.9775876,4
3116,42.2308926,-87.9775876,4
3117,42.2308926,-87.9775876,4
3118,42.2308926,-87.9775876,4
3119,42.2308926,-87.9775876,4
3120,42.2308926,-87.9775876,4
3121,42.2308926,-87.9775876,4
3122,42.2308926,-87.9775876,4
3123,42.2308926,-87.9775876,4
3124,42.2308926,-87.9775876,4
3125,42.2308926,-87.9775876,4
3126,42.2308926,-87.9775876,4
3127,42.2308926,-87.9775876,4
3128,42.1467749,-88.0130618,4
3129,42.1467749,-88.0130618,4
3130,42.1467749,-88.0130618,4
3131,42.1467749,-88.0130618,4
3132,42.1467749,-88.0130618,4
3133,42.1467749,-88.0130618,4
3134,42.1467749,-88.0130618,4
3135,42.1467749,-88.0130618,4
3136,42.1467749,-88.0130618,4
3137,42.1467749,-88.0130618,4
3138,42.1467749,-88.0130618,4
3139,41.9952064,-88.0605597,4
3140,41.9952064,-88.0605597,4
3141,41.9952064,-88.0605597,4
3142,41.9952064,-88.0605597,4
3143,41.9952064,-88.0605597,4
3144,41.9952064,-88.0605597,4
3145,41.9952064,-88.0605597,4
3146,41.9952064,-88.0605597,4
3147,41.9952064,-88.0605597,4
3148,41.9952064,-88.0605597,4
3149,41.9952064,-88.0605597,4
3150,41.9952064,-88.0605597,4
3151,41.9952064,-88.0605597,4
3152,41.9952064,-88.0605597,4
3153,41.9952064,-88.0605597,4
3154,41.9952064,-88.0605597,4
3155,41.9952064,-88.0605597,4
3156,41.9952064,-88.0605597,4
3157,41.9952064,-88.0605597,4
3158,41.9952064,-88.0605597,4
3159,41.9952064,-88.0605597,4
3160,41.9952064,-88.0605597,4
3161,41.9952064,-88.0605597,4
3162,41.9952064,-88.0605597,4
3163,41.9952064,-88.0605597,4
3164,41.9952064,-88.0605597,4
3165,41.9952064,-88.0605597,4
3166,41.9952064,-88.0605597,4
3167,41.9952064,-88.0605597,4
3168,41.9952064,-88.0605597,4
3169,41.9948813,-88.0604701,4
3170,41.9948813,-88.0604701,4
3171,41.9948813,-88.0604701,4
3172,41.9948813,-88.0604701,2
3173,41.9948813,-88.0604701,2
3174,41.9948813,-88.0604701,2
3175,41.9948813,-88.0604701,2
3176,41.9948813,-88.0604701,2
3177,41.9948813,-88.0604701,6
3178,41.9948813,-88.0604701,6
3179,41.9948813,-88.0604701,6
3180,41.9948813,-88.0604701,6
3181,41.9948813,-88.0604701,6
3182,41.9948813,-88.0604701,6
3183,41.9948813,-88.0604701,6
3184,41.9948813,-88.0604701,6
3185,41.77422714,-87.98627472,6
3186,41.77422714,-87.98627472,6
3187,41.77422714,-87.98627472,6
3188,41.77422714,-87.98627472,6
3189,41.77422714,-87.98627472,2
3190,41.77422714,-87.98627472,2
3191,41.77422714,-87.98627472,2
3192,41.77422714,-87.98627472,2
3193,41.77422714,-87.98627472,6
3194,41.77422714,-87.98627472,6
3195,41.77422714,-87.98627472,6
3196,41.77422714,-87.98627472,4
3197,41.77422714,-87.98627472,4
3198,41.77422714,-87.98627472,4
3199,41.77422714,-87.98627472,4
3200,41.77422714,-87.98627472,4
3201,41.77422714,-87.98627472,4
3202,41.77422714,-87.98627472,4
3203,41.77422714,-87.98627472,4
3204,41.77422714,-87.98627472,4
3205,41.77422714,-87.98627472,4
3206,41.77422714,-87.98627472,2
3207,41.7749228,-87.985365,2
3208,41.7749228,-87.985365,2
3209,41.7749228,-87.985365,2
3210,41.7749228,-87.985365,2
3211,41.7749228,-87.985365,2
3212,41.7749228,-87.985365,2
3213,41.7749228,-87.985365,6
3214,41.7749228,-87.985365,6
3215,41.7749228,-87.985365,6
3216,41.7749228,-87.985365,6
3217,41.7749228,-87.985365,6
3218,41.7749228,-87.985365,6
3219,41.7749228,-87.985365,6
3220,41.7749228,-87.985365,6
3221,41.7749228,-87.985365,2
3222,41.7749228,-87.985365,2
3223,41.7749228,-87.985365,2
3224,41.7749228,-87.985365,2
3225,41.7749228,-87.985365,2
3226,41.7749228,-87.985365,2
3227,41.7749228,-87.985365,2
3228,41.7749228,-87.985365,6
3229,41.7749228,-87.985365,6
3230,41.7749228,-87.985365,6
3231,41.7749228,-87.985365,6
3232,41.7749228,-87.985365,6
3233,41.7749228,-87.985365,6
3234,41.7749228,-87.985365,4
3235,41.7749228,-87.985365,4
3236,41.7749228,-87.985365,4
3237,41.7749228,-87.985365,4
3238,41.90284729,-87.63037872,4
3239,41.90284729,-87.63037872,4
3240,41.90284729,-87.63037872,4
3241,41.90284729,-87.63037872,4
3242,41.90284729,-87.63037872,4
3243,41.90284729,-87.63037872,4
3244,41.90284729,-87.63037872,4
3245,41.90284729,-87.63037872,4
3246,41.90284729,-87.63037872,7
3247,41.90284729,-87.63037872,7
3248,41.90284729,-87.63037872,4
3249,41.90284729,-87.63037872,4
3250,41.90284729,-87.63037872,7
3251,41.90284729,-87.63037872,4
3252,41.9029145,-87.6303812,6
3253,41.9029145,-87.6303812,6
3254,41.9029145,-87.6303812,6
3255,41.9029145,-87.6303812,6
3256,42.088474,-87.859886,6
3257,42.088474,-87.859886,6
3258,42.088474,-87.859886,6
3259,42.088474,-87.859886,6
3260,42.088474,-87.859886,6
3261,42.088474,-87.859886,6
3262,42.22261429,-87.98651123,6
3263,42.22261429,-87.98651123,6
3264,42.22261429,-87.98651123,6
3265,42.22261429,-87.98651123,6
3266,42.055561,-87.821403,6
3267,42.055561,-87.821403,6
3268,42.055561,-87.821403,2
3269,42.055561,-87.821403,2
3270,42.055561,-87.821403,2
3271,42.055561,-87.821403,2
3272,42.055561,-87.821403,2
3273,42.055561,-87.821403,2
3274,42.0555639,-87.8214,2
3275,42.0555639,-87.8214,2
3276,42.0555639,-87.8214,6
3277,42.0555639,-87.8214,6
3278,42.0555639,-87.8214,6
3279,42.13166915,-88.01224239,6
3280,42.13166915,-88.01224239,6
3281,42.13166915,-88.01224239,6
3282,42.13166915,-88.01224239,6
3283,42.13166915,-88.01224239,6
3284,42.13166915,-88.01224239,6
3285,42.13166915,-88.01224239,6
3286,42.13166915,-88.01224239,6
3287,42.13166915,-88.01224239,6
3288,42.13166915,-88.01224239,6
3289,42.13166915,-88.01224239,6
3290,42.13166915,-88.01224239,6
3291,42.13166915,-88.01224239,6
3292,42.13166915,-88.01224239,6
3293,42.13166915,-88.01224239,6
3294,42.13166915,-88.01224239,6
3295,42.1314273,-88.0135796,4
3296,42.1314273,-88.0135796,4
3297,42.1314273,-88.0135796,4
3298,42.1314273,-88.0135796,4
3299,42.1314273,-88.0135796,4
3300,42.1314273,-88.0135796,4
3301,42.1314273,-88.0135796,4
3302,42.1314273,-88.0135796,4
3303,42.1314273,-88.0135796,4
3304,42.1314273,-88.0135796,4
3305,42.1314273,-88.0135796,4
3306,42.1314273,-88.0135796,4
3307,42.1314273,-88.0135796,4
3308,42.1314273,-88.0135796,4
3309,42.1314273,-88.0135796,4
3310,42.1314273,-88.0135796,4
3311,42.43966293,-87.85240173,4
3312,42.43966293,-87.85240173,4
3313,42.43966293,-87.85240173,4
3314,42.43966293,-87.85240173,4
3315,38.5403825,-90.0290646,4
3316,38.5403825,-90.0290646,4
3317,38.5403825,-90.0290646,4
3318,38.5403825,-90.0290646,4
3319,38.5403825,-90.0290646,4
3320,42.12873749,-87.90863603,4
3321,42.12873749,-87.90863603,4
3322,42.12873749,-87.90863603,4
3323,42.12873749,-87.90863603,4
3324,42.12873749,-87.90863603,4
3325,42.12873749,-87.90863603,4
3326,42.12873749,-87.90863603,4
3327,42.12873749,-87.90863603,4
3328,42.12873749,-87.90863603,4
3329,42.1299325,-87.909858,4
3330,41.9421309,-87.9367716,2
3331,41.9421309,-87.9367716,2
3332,41.9421309,-87.9367716,2
3333,41.9421309,-87.9367716,2
3334,41.9421309,-87.9367716,2
3335,41.96326599,-88.0129002,2
3336,41.96326599,-88.0129002,2
3337,41.96326599,-88.0129002,2
3338,41.96326599,-88.0129002,2
3339,41.96326599,-88.0129002,2
3340,41.96326599,-88.0129002,2
3341,41.96326599,-88.0129002,2
3342,41.96326599,-88.0129002,2
3343,42.07264178,-88.05301331,2
3344,42.07264178,-88.05301331,2
3345,42.07264178,-88.05301331,2
3346,42.04363251,-88.13806152,2
3347,42.04363251,-88.13806152,2
3348,42.04363251,-88.13806152,2
3349,42.04363251,-88.13806152,2
3350,42.04363251,-88.13806152,4
3351,42.04363251,-88.13806152,4
3352,42.04363251,-88.13806152,4
3353,42.04363251,-88.13806152,4
3354,42.04363251,-88.13806152,4
3355,42.04363251,-88.13806152,4
3356,42.04363251,-88.13806152,4
3357,42.04363251,-88.13806152,4
3358,42.04363251,-88.13806152,4
3359,42.04363251,-88.13806152,4
3360,42.04363251,-88.13806152,4
3361,42.04363251,-88.13806152,4
3362,41.843138,-88.083461,4
3363,41.843138,-88.083461,4
3364,41.843138,-88.083461,4
3365,41.843138,-88.083461,4
3366,41.843138,-88.083461,4
3367,41.843138,-88.083461,4
3368,41.843138,-88.083461,4
3369,41.843138,-88.083461,4
3370,41.843138,-88.083461,4
3371,41.843138,-88.083461,4
3372,41.843138,-88.083461,4
3373,41.843138,-88.083461,4
3374,41.843138,-88.083461,4
3375,41.843138,-88.083461,4
3376,41.843138,-88.083461,4
3377,41.843138,-88.083461,4
3378,41.843138,-88.083461,4
3379,41.843138,-88.083461,4
3380,41.843138,-88.083461,4
3381,41.843138,-88.083461,4
3382,41.843138,-88.083461,4
3383,41.88742065,-87.62117004,4
3384,41.88742065,-87.62117004,4
3385,41.88742065,-87.62117004,4
3386,41.88742065,-87.62117004,4
3387,41.88742065,-87.62117004,4
3388,41.88742065,-87.62117004,4
3389,41.88742065,-87.62117004,4
3390,41.88742065,-87.62117004,4
3391,41.88742065,-87.62117004,6
3392,41.88742065,-87.62117004,6
3393,41.88742065,-87.62117004,6
3394,41.88742065,-87.62117004,6
3395,41.88742065,-87.62117004,6
3396,41.88742065,-87.62117004,6
3397,41.88742065,-87.62117004,6
3398,41.88742065,-87.62117004,6
3399,41.88742065,-87.62117004,6
3400,41.88742065,-87.62117004,6
3401,41.88742065,-87.62117004,6
3402,41.88742065,-87.62117004,6
3403,41.88742065,-87.62117004,6
3404,41.88742065,-87.62117004,6
3405,41.88742065,-87.62117004,6
3406,41.88742065,-87.62117004,6
3407,41.88742065,-87.62117004,6
3408,41.88742065,-87.62117004,6
3409,41.8876335,-87.6211974,6
3410,41.8876335,-87.6211974,6
3411,41.8876335,-87.6211974,6
3412,41.8876335,-87.6211974,6
3413,41.8876335,-87.6211974,6
3414,41.8876335,-87.6211974,6
3415,41.8876335,-87.6211974,6
3416,41.8876335,-87.6211974,6
3417,41.8876335,-87.6211974,2
3418,41.8876335,-87.6211974,2
3419,41.8876335,-87.6211974,2
3420,41.8876335,-87.6211974,2
3421,41.8876335,-87.6211974,2
3422,41.8876335,-87.6211974,2
3423,41.898159,-87.628433,2
3424,41.898159,-87.628433,2
3425,41.898159,-87.628433,2
3426,41.898159,-87.628433,2
3427,41.898159,-87.628433,2
3428,41.898159,-87.628433,2
3429,41.898159,-87.628433,2
3430,41.898159,-87.628433,2
3431,41.898159,-87.628433,6
3432,41.898159,-87.628433,6
3433,41.89680353,-87.62827545,6
3434,41.8969531,-87.6284441,6
3435,42.35935593,-87.83426666,6
3436,42.35935593,-87.83426666,6
3437,42.12686157,-87.9070816,6
3438,42.12686157,-87.9070816,6
3439,42.12686157,-87.9070816,6
3440,42.12686157,-87.9070816,6
3441,42.12686157,-87.9070816,6
3442,41.9613132,-87.6524823,6
3443,41.9613132,-87.6524823,6
3444,41.9613132,-87.6524823,6
3445,41.9613132,-87.6524823,6
3446,41.9613132,-87.6524823,6
3447,41.9613132,-87.6524823,6
3448,41.9613132,-87.6524823,6
3449,41.9613132,-87.6524823,4
3450,41.9613132,-87.6524823,4
3451,41.9613132,-87.6524823,4
3452,41.9613132,-87.6524823,4
3453,41.9613132,-87.6524823,4
3454,41.9613132,-87.6524823,4
3455,41.9613132,-87.6524823,4
3456,41.9613132,-87.6524823,4
3457,41.9613132,-87.6524823,6
3458,41.9613132,-87.6524823,6
3459,41.89634323,-87.63006592,6
3460,41.89634323,-87.63006592,6
3461,41.89634323,-87.63006592,6
3462,41.89634323,-87.63006592,6
3463,41.89634323,-87.63006592,6
3464,41.89634323,-87.63006592,6
3465,41.89634323,-87.63006592,6
3466,41.89634323,-87.63006592,6
3467,41.96149826,-87.6523819,6
3468,41.96149826,-87.6523819,6
3469,41.96149826,-87.6523819,6
3470,41.96149826,-87.6523819,6
3471,41.96149826,-87.6523819,6
3472,41.96149826,-87.6523819,6
3473,41.96149826,-87.6523819,6
3474,41.96149826,-87.6523819,6
3475,41.96149826,-87.6523819,6
3476,41.96149826,-87.6523819,6
3477,41.96149826,-87.6523819,2
3478,41.96149826,-87.6523819,2
3479,41.96149826,-87.6523819,2
3480,41.96149826,-87.6523819,2
3481,41.9613132,-87.6524823,2
3482,41.9613132,-87.6524823,2
3483,41.9613132,-87.6524823,2
3484,41.9613132,-87.6524823,6
3485,41.9613132,-87.6524823,6
3486,41.89634323,-87.63006592,6
3487,41.89634323,-87.63006592,6
3488,41.89634323,-87.63006592,6
3489,41.89634323,-87.63006592,6
3490,41.89634323,-87.63006592,6
3491,41.89634323,-87.63006592,6
3492,41.89634323,-87.63006592,6
3493,41.89634323,-87.63006592,6
3494,41.8961343,-87.6302921,2
3495,41.8961343,-87.6302921,6
3496,41.8961343,-87.6302921,6
3497,41.8961343,-87.6302921,6
3498,41.8961343,-87.6302921,6
3499,41.8961343,-87.6302921,2
3500,41.8961343,-87.6302921,2
3501,41.8961343,-87.6302921,6
3502,41.8961343,-87.6302921,6
3503,41.8961343,-87.6302921,8
3504,41.8961343,-87.6302921,8
3505,41.8961343,-87.6302921,8
3506,41.8961343,-87.6302921,8
3507,41.8961343,-87.6302921,8
3508,41.8961343,-87.6302921,9
3509,41.8961343,-87.6302921,8
3510,41.8961343,-87.6302921,9
3511,41.8961343,-87.6302921,8
3512,42.10777536,-87.92529523,8
3513,42.10777536,-87.92529523,8
3514,42.10777536,-87.92529523,9
3515,42.10777536,-87.92529523,8
3516,42.10777536,-87.92529523,8
3517,42.10777536,-87.92529523,8
3518,42.10777536,-87.92529523,8
3519,42.10777536,-87.92529523,8
3520,42.10777536,-87.92529523,9
3521,42.10777536,-87.92529523,8
3522,42.10777536,-87.92529523,9
3523,42.10777536,-87.92529523,9
3524,42.10777536,-87.92529523,8
3525,42.10777536,-87.92529523,8
3526,42.10777536,-87.92529523,8
3527,42.10777536,-87.92529523,8
3528,42.10777536,-87.92529523,8
3529,42.10777536,-87.92529523,8
3530,42.10777536,-87.92529523,8
3531,42.10777536,-87.92529523,9
3532,42.10777536,-87.92529523,8
3533,42.1073255,-87.9246939,8
3534,42.1073255,-87.9246939,8
3535,42.1073255,-87.9246939,9
3536,42.1073255,-87.9246939,9
3537,42.1073255,-87.9246939,8
3538,42.1073255,-87.9246939,8
3539,42.1073255,-87.9246939,8
3540,42.1073255,-87.9246939,8
3541,42.1073255,-87.9246939,8
3542,42.1073255,-87.9246939,8
3543,42.1073255,-87.9246939,9
3544,42.1073255,-87.9246939,8
3545,42.1073255,-87.9246939,8
3546,42.1073255,-87.9246939,8
3547,42.1073255,-87.9246939,8
3548,42.1073255,-87.9246939,8
3549,42.1073255,-87.9246939,8
3550,42.1073255,-87.9246939,9
3551,42.1073255,-87.9246939,8
3552,42.1073255,-87.9246939,9
3553,42.1073255,-87.9246939,8
3554,42.1073255,-87.9246939,8
3555,42.1073255,-87.9246939,8
3556,42.1073255,-87.9246939,8
3557,41.79541402,-88.21560413,9
3558,41.79541402,-88.21560413,8
3559,41.79541402,-88.21560413,8
3560,41.79541402,-88.21560413,8
3561,41.79541402,-88.21560413,9
3562,41.79541402,-88.21560413,8
3563,41.79541402,-88.21560413,8
3564,41.79541402,-88.21560413,8
3565,41.79541402,-88.21560413,9
3566,41.79541402,-88.21560413,8
3567,41.79541402,-88.21560413,8
3568,41.79541402,-88.21560413,8
3569,41.79541402,-88.21560413,8
3570,41.79541402,-88.21560413,9
3571,41.79541402,-88.21560413,8
3572,41.79541402,-88.21560413,8
3573,41.79541402,-88.21560413,8
3574,41.79541402,-88.21560413,9
3575,41.79541402,-88.21560413,9
3576,41.79541402,-88.21560413,9
3577,41.79541402,-88.21560413,8
3578,41.79541402,-88.21560413,8
3579,41.79541402,-88.21560413,8
3580,41.79541402,-88.21560413,9
3581,41.7944158,-88.2161812,9
3582,41.7944158,-88.2161812,9
3583,41.7944158,-88.2161812,8
3584,41.7944158,-88.2161812,8
3585,41.7944158,-88.2161812,8
3586,41.7944158,-88.2161812,8
3587,41.7944158,-88.2161812,9
3588,41.7944158,-88.2161812,8
3589,41.7944158,-88.2161812,9
3590,41.7944158,-88.2161812,8
3591,41.7944158,-88.2161812,8
3592,41.7944158,-88.2161812,8
3593,41.7944158,-88.2161812,9
3594,41.7944158,-88.2161812,9
3595,41.7944158,-88.2161812,9
3596,41.7944158,-88.2161812,8
3597,41.7944158,-88.2161812,9
3598,41.7944158,-88.2161812,9
3599,41.7944158,-88.2161812,9
3600,41.7944158,-88.2161812,8
3601,41.7944158,-88.2161812,8
3602,41.7944158,-88.2161812,8
3603,41.7944158,-88.2161812,8
3604,41.7944158,-88.2161812,8
3605,41.89819717,-87.63171387,7
3606,41.89819717,-87.63171387,7
3607,41.89819717,-87.63171387,7
3608,41.89819717,-87.63171387,7
3609,41.89819717,-87.63171387,7
3610,41.89819717,-87.63171387,7
3611,41.89819717,-87.63171387,7
3612,41.89819717,-87.63171387,7
3613,41.89819717,-87.63171387,7
3614,41.89819717,-87.63171387,7
3615,41.89819717,-87.63171387,7
3616,41.89819717,-87.63171387,7
3617,41.89819717,-87.63171387,7
3618,41.89819717,-87.63171387,7
3619,41.89819717,-87.63171387,7
3620,41.89819717,-87.63171387,7
3621,41.89819717,-87.63171387,7
3622,41.89819717,-87.63171387,7
3623,41.89819717,-87.63171387,7
3624,41.89819717,-87.63171387,7
3625,41.89819717,-87.63171387,7
3626,41.89819717,-87.63171387,7
3627,41.89819717,-87.63171387,7
3628,41.89819717,-87.63171387,7
3629,41.89819717,-87.63171387,7
3630,41.89819717,-87.63171387,7
3631,41.89819717,-87.63171387,7
3632,41.89819717,-87.63171387,7
3633,41.89819717,-87.63171387,7
3634,41.89819717,-87.63171387,7
3635,41.89819717,-87.63171387,7
3636,41.89819717,-87.63171387,7
3637,41.89819717,-87.63171387,7
3638,41.89819717,-87.63171387,7
3639,41.89819717,-87.63171387,7
3640,41.89819717,-87.63171387,7
3641,41.89819717,-87.63171387,7
3642,41.89819717,-87.63171387,7
3643,41.89819717,-87.63171387,7
3644,41.89819717,-87.63171387,7
3645,41.89819717,-87.63171387,7
3646,41.89819717,-87.63171387,7
3647,41.8981863,-87.6317091,7
3648,41.8981863,-87.6317091,7
3649,41.8981863,-87.6317091,7
3650,41.8981863,-87.6317091,7
3651,41.8981863,-87.6317091,7
3652,41.8981863,-87.6317091,7
3653,41.8981863,-87.6317091,7
3654,41.8981863,-87.6317091,7
3655,41.8981863,-87.6317091,7
3656,41.8981863,-87.6317091,7
3657,41.8981863,-87.6317091,7
3658,41.8981863,-87.6317091,7
3659,41.8981863,-87.6317091,7
3660,41.8981863,-87.6317091,7
3661,41.8981863,-87.6317091,7
3662,41.8981863,-87.6317091,7
3663,41.8981863,-87.6317091,7
3664,41.8981863,-87.6317091,7
3665,42.0484499,-87.9656462,7
3666,42.0484499,-87.9656462,7
3667,42.0484499,-87.9656462,7
3668,42.0484499,-87.9656462,7
3669,42.0484499,-87.9656462,7
3670,42.0484499,-87.9656462,7
3671,42.04873927,-87.96446487,7
3672,42.04873927,-87.96446487,7
3673,42.04873927,-87.96446487,7
3674,42.04873927,-87.96446487,7
3675,42.04873927,-87.96446487,7
3676,42.04873927,-87.96446487,6
3677,42.04873927,-87.96446487,6
3678,42.04873927,-87.96446487,6
3679,42.04873927,-87.96446487,6
3680,42.04873927,-87.96446487,6
3681,42.04873927,-87.96446487,6
3682,42.04873927,-87.96446487,6
3683,42.04873927,-87.96446487,6
3684,42.04873927,-87.96446487,6
3685,42.04873927,-87.96446487,6
3686,42.04873927,-87.96446487,6
3687,42.04873927,-87.96446487,6
3688,42.04873927,-87.96446487,6
3689,42.04873927,-87.96446487,6
3690,42.04873927,-87.96446487,6
3691,42.04873927,-87.96446487,6
3692,42.04873927,-87.96446487,6
3693,42.04873927,-87.96446487,6
3694,42.04873927,-87.96446487,6
3695,42.04873927,-87.96446487,6
3696,42.04873927,-87.96446487,6
3697,42.04873927,-87.96446487,6
3698,42.04873927,-87.96446487,6
3699,42.04873927,-87.96446487,6
3700,42.04873927,-87.96446487,6
3701,42.04873927,-87.96446487,6
3702,42.04873927,-87.96446487,6
3703,42.04873927,-87.96446487,6
3704,42.04873927,-87.96446487,6
3705,42.04873927,-87.96446487,6
3706,42.04873927,-87.96446487,5
3707,42.04873927,-87.96446487,5
3708,42.04873927,-87.96446487,5
3709,42.04873927,-87.96446487,5
3710,42.04873927,-87.96446487,5
3711,42.04873927,-87.96446487,5
3712,42.04873927,-87.96446487,5
3713,42.04873927,-87.96446487,5
3714,42.04873927,-87.96446487,5
3715,42.04873927,-87.96446487,5
3716,42.04873927,-87.96446487,5
3717,42.04873927,-87.96446487,3
3718,42.04873927,-87.96446487,3
3719,42.04873927,-87.96446487,3
